ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Puchase Amounts,Subscription Start Date,Subscription Expiration,Duration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform (App = 0),Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Start,App Other,App Completed,App NULL,App Onboarding,App Launch Times
224,POR,0,0,1,35.97,2/28/2020,6/14/2020,107,0,1,0,Other,1,1,0,1,11,3,0,1,0,8,3,8,0,0,13
225,ESC,0,0,1,10.28,5/21/2019,5/21/2021,731,0,1,1,Europe,1,0,1,1,2,0,0,0,0,68,71,65,0,0,75
227,ENG,0,1,0,#VALUE!,9/1/2019,6/1/2020,274,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,31,36,35,0,0,40
228,ESP,0,1,0,#VALUE!,3/22/2020,12/22/2020,275,0,1,0,US/Canada,1,0,0,1,1,1,0,1,0,0,3,0,0,0,4
229,ENG,0,0,1,69.76,11/6/2019,5/6/2020,182,1,0,0,US/Canada,1,1,1,1,0,0,0,0,0,30,28,27,0,0,28
230,ESP,0,0,0,#VALUE!,3/23/2020,1/5/2021,288,1,0,1,US/Canada,1,0,1,1,10,0,0,0,0,11,17,14,0,0,16
231,FRA,0,0,0,#VALUE!,5/7/2019,8/7/2019,92,1,0,0,Europe,1,0,1,1,14,6,4,1,1,0,2,4,0,0,8
232,CHI,0,0,1,65.94,11/24/2018,4/12/2020,505,0,0,0,US/Canada,1,1,1,1,5,4,0,2,0,6,21,14,0,0,18
233,ENG,0,1,0,#VALUE!,3/20/2020,3/12/2021,357,1,0,1,US/Canada,1,0,1,1,2,2,2,1,1,14,11,49,0,0,32
235,TGL,0,0,1,0,3/13/2019,3/13/2021,731,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,5,22,16,0,0,41
236,ESP,0,0,1,39,7/23/2019,10/26/2019,95,0,1,0,US/Canada,1,1,1,1,181,7,0,6,0,17,24,15,0,0,17
237,DEU,0,0,0,#VALUE!,3/25/2020,7/6/2020,103,0,1,1,US/Canada,1,1,1,1,1,0,0,0,0,2,2,2,0,0,1
238,ESP,0,0,0,#VALUE!,3/16/2020,2/11/2021,332,1,0,1,US/Canada,1,0,1,1,33,20,11,6,1,7,23,13,0,0,33
239,RUS,0,0,1,64.9,1/15/2020,7/15/2020,182,1,0,1,Europe,1,0,0,1,2,2,0,1,0,12,20,15,0,0,19
240,RUS,0,0,1,0,12/25/2018,12/25/2019,365,1,0,0,US/Canada,1,0,1,1,38,0,0,0,0,26,23,50,0,0,58
241,NED,0,0,1,38.13,11/20/2019,2/20/2020,92,1,0,0,US/Canada,1,0,1,1,63,3,3,1,1,3,11,7,0,0,7
242,ALL,0,0,0,#VALUE!,3/22/2020,3/22/2021,365,1,0,1,Europe,1,0,1,1,1,1,1,1,1,50,58,74,0,0,84
245,KOR,0,0,1,42.9,3/3/2020,6/7/2020,96,0,1,1,Europe,1,1,0,1,3,0,0,0,0,24,19,23,0,0,31
246,ALL,0,0,1,116.01,3/15/2020,3/15/2021,365,0,1,1,Europe,1,1,0,1,12,12,10,2,1,62,5,46,0,0,26
247,FRA,0,0,0,#VALUE!,2/9/2020,5/9/2020,90,1,0,0,US/Canada,1,0,1,1,18,0,0,0,0,35,25,5,0,0,39
248,ENG,0,1,1,35.97,8/24/2019,5/27/2020,277,0,1,1,US/Canada,1,1,1,1,6,5,0,2,0,4,8,2,0,0,5
249,ENG,0,0,1,0,3/4/2019,3/4/2020,366,0,0,1,US/Canada,1,1,1,1,3,0,0,0,0,44,56,82,0,0,119
250,SVE,0,0,1,0,10/27/2018,10/27/2019,365,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,0,2,14,0,0,11
251,JPN,0,0,1,41.46,1/9/2020,4/9/2020,91,0,0,0,US/Canada,1,1,1,1,14,1,1,1,1,18,25,16,0,0,30
252,ENG,0,1,0,#VALUE!,3/22/2020,7/10/2020,110,0,1,1,Other,1,0,1,1,2,1,0,1,0,127,109,99,0,0,138
253,FRA,0,1,0,#VALUE!,3/22/2020,1/19/2021,303,0,1,1,Other,1,0,1,1,1,1,1,1,1,1,4,3,0,0,4
254,FRA,0,0,1,0,12/12/2018,6/12/2019,182,1,0,0,US/Canada,1,0,1,1,48,0,0,0,0,7,2,10,0,0,6
255,ESP,0,1,0,#VALUE!,2/6/2019,8/10/2019,185,0,1,0,US/Canada,1,0,1,1,154,1,0,1,0,25,4,64,0,0,128
256,EBR,0,1,0,#VALUE!,3/25/2020,3/18/2021,358,1,0,1,Other,1,0,1,1,2,0,0,0,0,37,23,59,0,0,50
257,ESP,0,0,1,0,11/23/2018,11/23/2019,365,0,0,0,US/Canada,1,1,1,1,6,6,4,4,2,3,4,1,0,0,9
260,DEU,0,1,0,#VALUE!,3/18/2020,8/30/2020,165,0,1,0,US/Canada,1,0,0,1,1,0,0,0,0,35,42,38,0,0,25
261,ESP,0,1,0,#VALUE!,10/14/2019,4/14/2020,183,1,0,0,US/Canada,1,0,1,1,2,0,0,0,0,7,7,5,0,0,8
263,DEU,0,1,0,#VALUE!,1/13/2019,1/16/2020,368,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,17,17,57,0,0,60
264,FRA,0,1,0,#VALUE!,1/13/2020,7/13/2020,182,1,0,0,Europe,1,0,1,1,0,0,0,0,0,1,2,0,0,0,4
265,FRA,0,1,0,#VALUE!,3/25/2020,1/8/2021,289,0,1,1,US/Canada,1,0,1,1,12,1,0,1,0,10,14,8,0,0,21
267,ITA,0,0,0,#VALUE!,2/3/2020,8/3/2020,182,1,0,1,US/Canada,1,0,1,1,20,0,0,0,0,1,14,10,0,0,15
269,ENG,0,1,0,#VALUE!,3/20/2020,3/5/2021,350,0,1,1,Other,1,0,0,1,1,0,0,0,0,2,2,1,0,0,19
271,ESC,0,1,0,#VALUE!,10/28/2019,4/29/2020,184,1,0,0,Europe,1,0,0,1,0,0,0,0,0,53,55,52,0,0,51
272,ESC,0,0,1,48.61,1/24/2020,4/24/2020,91,0,0,1,Europe,1,1,0,1,47,35,32,2,1,11,16,10,0,0,22
273,FRA,0,1,0,#VALUE!,2/25/2019,8/25/2020,547,0,0,0,Europe,1,1,1,1,46,0,0,0,0,17,26,77,0,0,51
274,EBR,0,1,0,#VALUE!,2/28/2019,3/3/2020,369,0,1,0,Other,1,0,1,1,10,0,0,0,0,27,27,24,0,0,30
275,ENG,0,1,1,35.97,1/10/2020,7/10/2020,182,1,0,1,US/Canada,1,1,1,1,6,0,0,0,0,3,1,9,0,0,8
276,FRA,0,0,1,10.28,5/30/2019,5/30/2021,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
277,ITA,0,0,0,#VALUE!,1/1/2020,4/1/2020,91,1,0,0,Europe,1,0,0,1,0,0,0,0,0,11,12,3,0,0,12
278,ESP,0,0,1,207.9,12/3/2019,12/3/2020,366,1,0,0,US/Canada,1,1,1,1,20,17,9,5,1,6,4,1,0,0,9
279,DEU,0,0,1,65.94,11/16/2019,12/16/2020,396,1,0,0,US/Canada,1,0,1,1,5,3,0,2,0,7,9,6,0,0,14
280,ENG,0,0,0,#VALUE!,3/19/2020,1/30/2021,317,1,0,1,US/Canada,1,0,1,1,17,11,4,4,1,5,6,3,0,0,13
283,ITA,0,0,1,69.5,12/10/2019,6/18/2020,191,0,1,1,US/Canada,1,1,1,1,131,0,0,0,0,14,18,13,0,0,18
284,FRA,0,0,1,0,6/11/2019,12/11/2019,183,0,0,0,US/Canada,1,1,1,1,41,2,0,2,0,6,9,12,0,0,13
285,ESC,0,0,1,48.36,11/23/2019,6/1/2020,191,0,1,0,Other,1,1,0,1,3,3,2,2,1,57,10,51,0,0,24
286,ESP,0,1,1,35.97,3/1/2019,6/1/2020,458,0,0,1,US/Canada,1,1,1,1,6,5,0,2,0,18,7,5,0,0,11
287,GRK,0,0,0,#VALUE!,7/18/2019,10/18/2019,92,1,0,0,US/Canada,1,0,1,1,26,0,0,0,0,16,9,11,0,0,15
288,POL,0,0,1,21.56,11/24/2019,2/24/2020,92,1,0,0,Europe,1,1,0,1,8,2,1,2,1,2,5,2,0,0,4
289,ENG,0,0,0,#VALUE!,2/1/2020,5/1/2020,90,1,0,0,Europe,1,0,1,1,0,0,0,0,0,47,49,48,0,0,38
290,ENG,0,1,0,#VALUE!,8/26/2019,6/26/2020,305,0,1,1,US/Canada,1,1,1,1,1,0,0,0,0,43,50,22,0,0,71
291,ENG,0,1,0,#VALUE!,10/24/2018,10/27/2019,368,0,1,0,US/Canada,1,0,1,1,17,0,0,0,0,1,1,0,0,0,4
292,ENG,0,0,1,35.97,3/8/2020,6/8/2020,92,1,0,1,US/Canada,1,0,1,1,7,0,0,0,0,11,13,12,0,0,11
295,EBR,0,0,1,15.33,4/25/2019,4/25/2021,731,0,0,0,Europe,1,1,0,1,1,0,0,0,0,77,84,94,0,0,111
296,POR,0,0,0,#VALUE!,7/23/2019,7/23/2020,366,1,0,1,US/Canada,1,0,1,1,7,7,5,3,1,115,96,134,0,0,170
298,ESP,0,1,0,#VALUE!,8/5/2019,5/5/2020,274,1,0,0,Other,1,0,0,1,0,0,0,0,0,10,10,6,0,0,13
299,ITA,0,0,1,60.76,8/1/2019,11/1/2019,92,1,0,0,Europe,1,1,0,1,0,0,0,0,0,10,12,5,0,0,7
300,FRA,0,1,0,#VALUE!,11/18/2018,9/12/2019,298,1,0,0,US/Canada,1,0,1,1,149,0,0,0,0,47,12,118,0,0,133
301,EBR,0,0,0,#VALUE!,3/23/2020,1/12/2021,295,1,0,1,Europe,1,0,0,1,1,1,0,1,0,13,15,13,0,0,13
302,ESP,0,0,1,39,8/11/2019,3/7/2020,209,0,1,0,US/Canada,1,1,1,1,24,0,0,0,0,12,21,7,0,0,14
303,JPN,0,0,1,48.61,7/8/2019,10/8/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
304,RUS,0,1,1,79,10/6/2019,4/6/2020,183,0,0,0,US/Canada,1,1,1,1,182,33,0,3,0,80,47,83,0,0,30
305,ESC,0,0,1,0,1/2/2019,1/2/2020,365,0,0,0,Europe,1,1,1,1,79,0,0,0,0,0,0,15,0,0,12
306,ESP,0,1,0,#VALUE!,3/24/2020,3/2/2021,343,0,1,0,US/Canada,1,0,1,1,4,0,0,0,0,2,3,2,0,0,3
307,KOR,0,1,0,#VALUE!,9/7/2019,4/14/2020,220,0,1,0,Other,1,1,1,1,0,0,0,0,0,47,47,32,0,0,50
308,FRA,0,1,1,119,2/4/2019,8/4/2020,547,0,0,1,US/Canada,1,1,1,1,5,2,0,1,0,0,2,1,0,0,12
309,ESP,0,0,0,#VALUE!,5/24/2019,5/24/2020,366,0,0,1,US/Canada,1,1,1,1,14,4,0,3,0,4,8,4,0,0,18
312,FRA,0,0,1,58.74,11/16/2019,5/16/2020,182,1,0,0,Europe,1,1,1,1,37,3,0,1,0,3,8,3,0,0,6
313,CHI,0,1,0,#VALUE!,1/30/2019,4/30/2020,456,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,0,0,10,0,0,18
314,EBR,0,1,0,#VALUE!,3/27/2020,12/22/2020,270,0,1,1,Other,1,0,1,1,32,30,0,3,0,31,53,27,0,0,55
315,DEU,0,0,1,0,1/10/2019,4/10/2019,90,1,0,0,US/Canada,1,0,1,1,194,15,0,14,0,1,4,2,0,0,1
316,DEU,0,1,0,#VALUE!,3/19/2020,1/23/2021,310,1,0,0,Europe,1,0,0,1,1,0,0,0,0,26,29,53,0,0,58
317,ESP,0,1,0,#VALUE!,3/20/2020,2/26/2021,343,0,1,1,Other,1,0,1,1,3,2,0,1,0,27,30,25,0,0,27
318,ESP,0,1,0,#VALUE!,3/20/2020,1/3/2021,289,0,1,1,US/Canada,1,0,1,1,9,1,0,1,0,2,7,2,0,0,16
319,ENG,0,0,0,#VALUE!,1/29/2020,4/29/2020,91,1,0,0,US/Canada,1,0,1,1,23,17,14,2,1,9,23,20,0,0,23
320,ENG,0,0,1,0,5/24/2019,11/28/2019,188,0,0,0,US/Canada,1,1,1,1,5,2,0,1,0,39,33,53,0,0,67
321,EBR,0,0,0,#VALUE!,3/24/2020,1/7/2021,289,1,0,1,Other,1,0,0,1,1,0,0,0,0,22,23,16,0,0,24
323,JPN,0,1,0,#VALUE!,3/21/2020,2/1/2021,317,0,1,1,US/Canada,1,0,1,1,14,11,0,1,0,119,146,177,0,0,222
324,ESP,0,0,1,65.94,7/21/2019,1/21/2020,184,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,15,47,35,0,0,48
325,FRA,0,0,0,#VALUE!,11/16/2019,6/21/2020,218,0,1,1,US/Canada,1,1,1,1,3,2,0,1,0,6,19,16,0,0,24
326,ESP,0,1,1,119,8/6/2019,8/6/2020,366,1,0,1,US/Canada,1,0,1,1,2,1,0,1,0,21,22,17,0,0,26
327,CHI,0,0,1,0,10/8/2018,10/8/2019,365,0,0,0,US/Canada,0,1,1,1,0,0,0,0,0,8,11,5,0,0,0
328,HIN,0,0,0,#VALUE!,3/26/2020,2/6/2021,317,1,0,1,Other,1,0,0,1,11,11,0,1,0,13,30,22,0,0,32
329,ENG,0,1,0,#VALUE!,11/13/2018,4/23/2020,527,0,1,1,US/Canada,1,1,1,1,42,11,0,5,0,5,21,20,0,0,27
330,ENG,0,0,0,#VALUE!,5/19/2019,6/24/2020,402,1,0,1,US/Canada,1,0,1,1,19,6,5,1,1,37,50,36,0,0,58
331,FRA,0,0,1,118.8,2/1/2020,8/4/2020,185,0,1,0,Europe,1,1,0,1,6,2,0,2,0,5,12,10,0,0,10
332,ESP,0,0,0,#VALUE!,3/26/2020,1/17/2021,297,1,0,1,US/Canada,1,0,1,1,11,0,0,0,0,35,31,29,0,0,47
333,ENG,0,0,1,65.94,11/12/2019,5/15/2020,185,0,1,1,US/Canada,1,1,0,1,0,0,0,0,0,93,95,112,0,0,80
334,HEB,0,1,1,19.99,9/27/2019,4/27/2020,213,0,0,1,US/Canada,1,1,1,1,4,0,0,0,0,10,39,28,0,0,40
335,ESP,0,0,1,35.97,9/8/2019,3/8/2020,182,1,0,0,US/Canada,1,1,1,1,28,6,5,2,1,5,7,0,0,0,4
336,EBR,0,0,1,76.23,3/16/2020,6/16/2020,92,0,0,1,Europe,1,1,1,1,5,5,5,1,1,3,2,3,0,0,3
337,TGL,0,0,1,0,10/22/2018,10/22/2020,731,1,0,1,US/Canada,1,0,1,1,4,4,0,2,0,2,2,0,0,0,22
338,ESP,0,1,1,79,2/4/2019,5/4/2020,455,0,0,1,US/Canada,1,1,1,1,14,13,0,3,0,13,17,23,0,0,34
340,EBR,0,0,0,#VALUE!,8/28/2019,11/28/2019,92,1,0,0,Europe,1,0,0,1,0,0,0,0,0,6,8,2,0,0,5
341,ESP,0,1,0,#VALUE!,3/10/2019,3/13/2020,369,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,0,2,3,0,0,4
343,SVE,0,1,1,8.27,10/21/2018,4/23/2020,550,0,0,1,Europe,1,1,1,1,41,41,23,2,1,89,79,133,0,0,144
344,ESP,0,1,0,#VALUE!,3/28/2020,10/20/2020,206,0,1,1,US/Canada,1,0,1,1,3,0,0,0,0,51,54,46,0,0,56
345,ESP,0,0,1,35.97,1/27/2020,4/30/2020,94,0,0,0,US/Canada,1,1,1,1,30,28,0,9,0,6,11,10,0,0,14
346,JPN,0,1,0,#VALUE!,3/24/2020,2/18/2021,331,1,0,1,US/Canada,1,0,1,1,5,0,0,0,0,142,128,175,0,0,194
348,ALL,0,0,1,143.76,3/23/2020,3/23/2022,730,0,0,1,US/Canada,1,1,1,1,45,0,0,0,0,2,6,3,0,0,6
350,ITA,0,1,0,#VALUE!,3/19/2020,12/26/2020,282,0,1,1,US/Canada,1,0,1,1,4,3,0,2,0,54,80,79,0,0,81
351,KOR,0,0,0,#VALUE!,11/29/2019,2/29/2020,92,1,0,0,Other,1,0,0,1,0,0,0,0,0,26,48,51,0,0,60
352,ITA,0,0,1,103.95,7/31/2019,8/7/2020,373,0,1,0,Europe,1,1,0,1,13,12,3,7,2,38,27,16,0,0,50
354,ESC,0,0,1,53.9,9/28/2019,3/28/2020,182,1,0,0,Europe,1,1,0,1,2,2,0,2,0,31,36,31,0,0,33
355,FRA,0,0,1,35.97,1/8/2020,7/8/2020,182,1,0,1,US/Canada,1,1,0,1,17,11,3,5,2,6,8,5,0,0,5
356,ESP,0,1,0,#VALUE!,3/22/2020,1/5/2021,289,0,1,1,US/Canada,1,0,1,1,5,1,0,1,0,114,93,106,0,0,141
357,ESP,0,0,1,42.46,9/24/2019,3/27/2020,185,0,1,0,US/Canada,1,1,1,1,7,1,0,1,0,5,7,2,0,0,5
358,ESP,0,0,0,#VALUE!,12/18/2019,6/18/2020,183,1,0,1,US/Canada,1,0,1,1,2,0,0,0,0,9,14,10,0,0,25
359,ENG,0,1,0,#VALUE!,3/7/2019,4/7/2020,397,1,0,0,Other,1,0,0,1,0,0,0,0,0,154,155,211,0,0,167
360,ESP,0,0,1,0,1/16/2019,1/16/2021,731,1,0,0,US/Canada,1,0,1,1,3,0,0,0,0,15,28,32,0,0,34
361,POL,0,0,1,46.2,11/29/2019,4/3/2020,126,0,0,0,Europe,1,1,0,1,13,13,0,2,0,17,3,9,0,0,18
362,ESP,0,1,1,35.97,8/26/2019,5/29/2020,277,0,1,1,US/Canada,1,1,1,1,6,5,0,2,0,48,134,129,0,0,132
363,ESP,0,1,0,#VALUE!,3/19/2020,12/26/2020,282,0,1,1,US/Canada,1,0,1,1,4,0,0,0,0,3,15,13,0,0,15
364,ESP,0,1,1,35.97,11/30/2019,5/29/2020,181,1,0,1,US/Canada,1,0,1,1,4,4,0,3,0,61,12,43,0,0,38
366,ESP,0,1,0,#VALUE!,8/11/2019,5/11/2020,274,1,0,1,US/Canada,1,0,1,1,3,0,0,0,0,18,20,12,0,0,27
367,ENG,0,0,0,#VALUE!,2/25/2019,2/25/2020,365,1,0,0,US/Canada,1,0,0,1,3,2,2,1,1,2,7,19,0,0,29
368,EBR,0,0,0,#VALUE!,3/24/2019,3/24/2020,366,1,0,0,Other,1,0,1,1,1,0,0,0,0,62,70,68,0,0,112
369,ENG,0,1,0,#VALUE!,11/29/2019,5/29/2020,182,1,0,0,Other,1,0,1,1,0,0,0,0,0,14,14,4,0,0,15
370,ITA,0,0,0,#VALUE!,1/4/2020,7/4/2020,182,1,0,1,US/Canada,1,0,1,1,9,6,0,1,0,16,32,30,0,0,37
371,FRA,0,1,0,#VALUE!,1/4/2020,7/4/2020,182,1,0,1,Europe,1,0,1,1,6,0,0,0,0,56,59,58,0,0,53
373,ESP,0,0,0,#VALUE!,10/12/2019,1/12/2020,92,1,0,0,US/Canada,1,0,1,1,2,0,0,0,0,5,5,1,0,0,5
374,KOR,0,0,1,26.95,10/3/2019,1/3/2020,92,0,0,0,Europe,1,1,0,1,0,0,0,0,0,20,22,20,0,0,21
375,POR,0,1,1,35.97,9/24/2019,6/24/2020,274,1,0,1,US/Canada,1,0,1,1,10,9,6,3,1,2,4,1,0,0,8
376,ENG,0,1,1,35.97,12/15/2019,6/15/2020,183,0,1,1,US/Canada,1,1,1,1,4,1,0,1,0,16,10,9,0,0,13
378,ESP,0,0,1,35.97,3/24/2020,6/30/2020,98,0,1,1,US/Canada,1,1,0,1,2,2,0,1,0,3,3,5,0,0,3
379,ESP,0,0,0,#VALUE!,3/19/2020,12/25/2020,281,0,1,1,US/Canada,1,1,1,1,7,0,0,0,0,17,19,17,0,0,17
380,ITA,0,1,0,#VALUE!,8/9/2019,2/9/2020,184,1,0,0,Europe,1,0,0,1,0,0,0,0,0,35,36,25,0,0,42
381,TGL,0,1,0,#VALUE!,7/4/2019,7/8/2020,370,0,1,1,US/Canada,1,0,1,1,2,0,0,0,0,15,8,14,0,0,18
382,ENG,0,1,1,35.97,1/14/2020,7/14/2020,182,1,0,1,US/Canada,1,0,1,1,8,0,0,0,0,36,39,36,0,0,41
383,POR,0,1,0,#VALUE!,1/29/2019,3/20/2021,781,1,0,1,US/Canada,1,0,1,1,14,0,0,0,0,0,0,2,0,0,20
384,ESC,0,1,1,35.97,9/5/2019,6/5/2020,274,1,0,1,US/Canada,1,0,1,1,6,6,0,3,0,13,17,11,0,0,13
385,POL,0,0,1,33.58,5/31/2019,11/30/2020,549,1,0,0,Europe,1,0,0,1,0,0,0,0,0,95,137,166,0,0,193
386,FRA,0,1,1,79.6,9/2/2019,9/10/2020,374,0,0,1,Other,0,1,0,0,3,3,0,1,0,0,0,0,1,0,0
387,POR,0,0,1,35.97,7/14/2019,10/14/2019,92,0,0,0,US/Canada,1,1,1,1,127,24,6,12,1,5,1,4,0,0,5
389,ENG,0,0,0,#VALUE!,11/11/2019,2/19/2020,100,0,1,0,Other,1,0,1,1,29,0,0,0,0,8,9,6,0,0,8
390,SVE,0,1,0,#VALUE!,7/17/2019,7/20/2020,369,0,1,1,US/Canada,1,0,1,1,2,0,0,0,0,3,6,3,0,0,9
391,ENG,0,1,0,#VALUE!,11/17/2018,11/20/2019,368,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
392,RUS,0,1,0,#VALUE!,8/28/2019,2/28/2020,184,1,0,0,Europe,1,0,0,1,0,0,0,0,0,70,33,51,0,0,68
393,EBR,0,0,1,78,11/12/2018,3/12/2020,486,0,0,0,Other,1,1,0,1,9,9,0,2,0,88,100,78,0,0,116
396,FRA,0,1,0,#VALUE!,3/25/2020,3/17/2021,357,0,1,1,Europe,1,0,1,1,3,0,0,0,0,0,4,3,0,0,3
398,ENG,0,0,0,#VALUE!,9/22/2019,3/22/2020,182,1,0,0,US/Canada,1,0,1,1,6,3,0,2,0,32,37,26,0,0,30
400,ENG,0,0,0,51.39,2/10/2020,5/17/2020,97,0,1,1,Other,1,0,1,1,0,0,0,0,0,5,6,0,0,0,6
401,DEU,0,1,1,119,2/10/2019,2/10/2020,365,0,0,0,US/Canada,1,1,0,1,29,0,0,0,0,3,6,6,0,0,11
402,ESP,0,0,1,0,3/2/2019,9/2/2019,184,0,0,0,US/Canada,1,1,1,1,83,0,0,0,0,1,3,11,0,0,14
403,ESC,0,0,1,64.9,1/19/2020,4/22/2020,94,0,1,0,Europe,1,1,0,1,5,5,3,3,2,16,23,10,0,0,22
405,ESP,0,0,1,0,12/16/2018,12/30/2019,379,0,0,0,US/Canada,1,1,0,1,51,4,2,3,1,2,4,0,0,0,2
406,ESP,0,0,1,42.27,8/25/2019,2/28/2020,187,0,1,0,US/Canada,1,1,1,1,17,0,0,0,0,5,8,1,0,0,4
407,FRA,0,0,0,#VALUE!,8/14/2019,2/18/2020,188,0,1,0,US/Canada,1,0,1,1,12,0,0,0,0,12,13,4,0,0,15
408,KOR,0,0,1,39,1/13/2020,4/20/2020,98,0,1,0,US/Canada,1,1,1,1,14,2,0,2,0,12,15,13,0,0,17
409,ESP,0,0,0,#VALUE!,3/23/2020,2/2/2021,316,1,0,1,US/Canada,1,0,1,1,14,0,0,0,0,3,7,5,0,0,10
410,ENG,0,0,0,#VALUE!,9/28/2019,4/4/2020,189,0,1,1,US/Canada,1,1,1,1,2,0,0,0,0,31,33,29,0,0,50
411,ESC,0,0,0,#VALUE!,10/17/2019,1/17/2020,92,1,0,0,US/Canada,1,0,0,1,33,9,1,6,1,15,16,16,0,0,19
412,ENG,0,1,0,#VALUE!,3/4/2019,3/7/2020,369,0,1,0,Other,1,0,1,1,1,0,0,0,0,37,25,105,0,0,130
413,ESP,0,1,0,#VALUE!,3/18/2020,6/4/2020,78,0,1,1,US/Canada,1,0,0,1,2,2,0,1,0,157,145,152,0,0,168
415,TUR,0,1,1,50.63,7/15/2019,1/15/2020,184,1,0,0,Europe,1,1,0,1,0,0,0,0,0,29,75,44,0,0,90
416,ESP,0,1,0,#VALUE!,3/22/2020,1/26/2021,310,0,1,1,US/Canada,1,0,1,1,5,0,0,0,0,3,4,6,0,0,11
417,ITA,0,0,1,65.94,11/15/2019,11/15/2020,366,1,0,1,US/Canada,1,0,1,1,6,5,0,2,0,9,21,25,0,0,31
418,ENG,0,1,0,#VALUE!,2/6/2019,12/14/2019,311,0,1,0,Other,1,0,0,1,0,0,0,0,0,37,79,96,0,0,118
419,DEU,0,0,0,#VALUE!,3/21/2020,9/30/2020,193,1,0,1,Europe,1,0,1,1,3,2,0,2,0,14,18,6,0,0,19
421,DEU,0,0,1,36.46,7/13/2019,10/13/2019,92,1,0,1,Europe,1,1,1,1,2,0,0,0,0,6,8,5,0,0,5
423,ESP,0,1,0,#VALUE!,3/24/2020,2/11/2021,324,0,1,1,US/Canada,1,0,1,1,4,2,0,2,0,1,2,7,0,0,12
424,CHI,0,0,1,72.6,11/17/2019,11/17/2020,366,0,0,1,US/Canada,1,1,1,1,2,0,0,0,0,5,5,5,0,0,6
425,CHI,0,1,0,#VALUE!,1/1/2019,7/1/2020,547,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,6,4,11,0,0,14
426,ESP,0,0,1,0,2/25/2019,2/25/2021,731,0,0,1,US/Canada,0,1,0,1,0,0,0,0,0,6,0,22,0,0,33
428,FRA,0,0,1,39,7/22/2019,10/25/2019,95,0,1,0,US/Canada,1,1,1,1,122,0,0,0,0,4,5,1,0,0,4
429,ENG,0,0,1,0,2/5/2019,8/5/2019,181,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,6,5,39,0,0,51
430,ESP,0,0,1,35.97,2/18/2020,5/18/2020,90,0,0,1,US/Canada,1,1,1,1,8,0,0,0,0,7,8,5,0,0,9
431,ENG,0,1,0,#VALUE!,3/19/2020,10/22/2020,217,0,1,1,US/Canada,1,0,1,1,16,12,12,1,1,90,97,88,0,0,100
432,ALL,0,0,1,95.88,3/15/2020,3/15/2021,365,0,0,1,US/Canada,1,1,1,1,7,0,0,0,0,14,0,10,0,0,14
433,ESP,0,1,0,#VALUE!,3/18/2019,3/21/2020,369,0,1,0,US/Canada,1,0,0,1,9,5,0,4,0,5,5,10,0,0,17
434,ESP,0,0,0,#VALUE!,11/14/2018,11/14/2019,365,1,0,0,US/Canada,1,0,1,1,2,0,0,0,0,0,0,0,0,0,18
436,ESC,0,0,1,26.95,11/15/2019,2/15/2020,92,0,0,0,US/Canada,1,1,0,1,3,3,3,1,1,79,84,75,0,0,82
437,ALL,0,0,1,104.39,3/19/2020,3/19/2021,365,0,0,1,US/Canada,1,1,1,1,24,15,15,1,1,9,14,9,0,0,20
439,FRA,0,1,0,#VALUE!,3/18/2020,9/15/2020,181,0,1,1,Other,1,0,1,1,2,1,1,1,1,13,17,8,0,0,17
440,ESP,0,0,0,#VALUE!,3/26/2020,7/6/2020,102,1,0,1,US/Canada,1,0,1,1,8,0,0,0,0,31,15,27,0,0,32
441,ENG,0,1,0,#VALUE!,12/27/2018,6/27/2019,182,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,5,4,5,0,0,15
443,ENG,0,1,0,#VALUE!,9/12/2019,9/12/2020,366,1,0,1,US/Canada,1,0,1,1,0,0,0,0,0,7,8,5,0,0,8
445,ALL,0,0,1,95.88,3/16/2020,3/16/2021,365,0,1,1,US/Canada,1,1,1,1,51,1,1,1,1,4,3,1,0,0,4
446,TGL,0,0,1,0,12/16/2018,12/16/2021,1096,0,0,1,US/Canada,1,1,1,1,1,0,0,0,0,0,1,2,0,0,6
447,DEU,0,0,0,#VALUE!,3/25/2020,2/18/2021,330,0,1,1,Europe,1,0,0,1,1,0,0,0,0,56,49,67,0,0,89
448,ENG,0,0,1,39,6/10/2019,4/10/2020,305,0,1,0,US/Canada,1,1,1,1,21,8,0,2,0,24,16,11,0,0,36
